C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:22:25,,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:22:26,,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,,
4,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,371.811,0,371.811
4,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,372.069,0,372.069
4,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,372.318,0,372.318
4,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,372.592,0,372.592
4,6,7,7,17.8778,0,0,0,0,0,0,0,0,0,0,0,372.86,0,372.86
4,6,8,7,31.5437,0,0,0,0,0,0,0,0,0,0,0,373.14,0,373.14
4,6,9,7,23.3321,0,0,0,0,0,0,0,0,0,0,0,373.727,0,373.727
4,6,10,7,44.3441,0,0,0,0,0,0,0,0,0,0,0,374.054,0,374.054
4,6,11,7,52.8213,0,0,0,0,0,0,0,0,0,0,0,374.468,0,374.468
4,6,12,7,46.2695,0,0,0,0,0,0,0,0,0,0,0,374.944,0,374.944
4,6,13,7,52.3923,0,0,0,0,0,0,0,0,0,0,0,375.207,0,375.207
4,6,14,7,263.116,0,0,0,0,0,0,0,0,0,0,0,375.474,0,375.474
4,6,15,7,224.236,0,0,0,0,0,0,0,0,0,0,0,375.76,0,375.76
4,6,16,7,172.668,0,0,0,0,0,0,0,0,0,0,0,375.936,0,375.936
4,6,17,7,97.1217,0,0,0,0,0,0,0,0,0,0,0,374.902,0,374.902
4,6,18,7,25.2001,0,0,0,0,0,0,0,0,0,0,0,374.226,0,374.226
4,6,19,7,0,0,0,0,0,0,0,0,0,0,0,0,373.449,0,373.449
4,6,20,7,0,0,0,0,0,0,0,0,0,0,0,0,373.107,0,373.107
4,6,21,7,0,0,0,0,0,0,0,0,0,0,0,0,373.274,0,373.274
4,6,22,7,0,0,0,0,0,0,0,0,0,0,0,0,374.053,0,374.053
4,6,23,7,0,0,0,0,0,0,0,0,0,0,0,0,374.61,0,374.61
4,6,24,7,0,0,0,0,0,0,0,0,0,0,0,0,709.161,0,709.161
4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,709.787,0,709.787
4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,710.246,0,710.246
4,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,710.75,0,710.75
4,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,711.295,0,711.295
4,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,711.847,0,711.847
4,7,6,1,0.0218332,0,0,0,0,0,0,0,0,0,0,0,1198.88,0,1198.88
4,7,7,1,41.4934,0,0,0,0,81333.8,0,0,0,0,0,0,5010.34,0,86344.2
4,7,8,1,119.367,0,0,0,0,0,0,0,0,0,0,0,5010.49,0,5010.49
4,7,9,1,191.968,0,0,0,0,0,0,0,0,0,0,0,8820.78,0,8820.78
4,7,10,1,260.703,0,0,0,0,0,0,0,0,0,0,0,8819.3,0,8819.3
4,7,11,1,307.021,0,0,0,0,0,0,0,0,0,0,0,8817.3,0,8817.3
4,7,12,1,335.398,0,0,0,0,0,0,0,0,0,0,0,8815.51,0,8815.51
4,7,13,1,330.044,0,0,0,0,0,0,0,0,0,0,0,8814.3,0,8814.3
4,7,14,1,300.43,0,0,0,0,0,0,0,0,0,0,0,8813.15,0,8813.15
4,7,15,1,249.391,0,0,0,0,0,0,0,0,0,0,0,6865.89,0,6865.89
4,7,16,1,181.326,0,0,0,0,0,0,0,0,0,0,0,5000.38,0,5000.38
4,7,17,1,98.5892,0,0,0,0,0,0,0,0,0,0,0,3053.8,0,3053.8
4,7,18,1,24.8754,0,0,0,0,0,0,0,0,0,0,0,2161.5,0,2161.5
4,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2161.42,0,2161.42
4,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2160.78,0,2160.78
4,7,21,1,0,0,0,0,0,0,0,0,0,0,0,0,699.054,0,699.054
4,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,699.229,0,699.229
4,7,23,1,0,0,0,0,0,0,0,0,0,0,0,0,698.747,0,698.747
4,7,24,1,0,0,0,0,0,0,0,0,0,0,0,0,699.035,0,699.035
4,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,699.086,0,699.086
4,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,699.24,0,699.24
4,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,699.389,0,699.389
4,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,699.644,0,699.644
4,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,699.902,0,699.902
4,8,6,2,0.0266138,0,0,0,0,0,0,0,0,0,0,0,1186.69,0,1186.69
4,8,7,2,42.9011,0,0,0,0,0,0,0,0,0,0,0,4998.02,0,4998.02
4,8,8,2,120.672,0,0,0,0,0,0,0,0,0,0,0,4997.9,0,4997.9
4,8,9,2,197.276,0,0,0,0,0,0,0,0,0,0,0,8808.9,0,8808.9
4,8,10,2,256.414,0,0,0,0,0,0,0,0,0,0,0,8808.29,0,8808.29
4,8,11,2,271.784,0,0,0,0,0,0,0,0,0,0,0,8807.97,0,8807.97
4,8,12,2,244.131,0,0,0,0,0,0,0,0,0,0,0,8807.77,0,8807.77
4,8,13,2,79.3391,0,0,0,0,0,0,0,0,0,0,0,8807.68,0,8807.68
4,8,14,2,78.6589,0,0,0,0,0,0,0,0,0,0,0,8807.56,0,8807.56
4,8,15,2,39.6633,0,0,0,0,0,0,0,0,0,0,0,6861.42,0,6861.42
4,8,16,2,22.4522,0,0,0,0,0,0,0,0,0,0,0,4996.39,0,4996.39
4,8,17,2,12.8986,0,0,0,0,0,0,0,0,0,0,0,3050.39,0,3050.39
4,8,18,2,16.1042,0,0,0,0,0,0,0,0,0,0,0,2158.6,0,2158.6
4,8,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2158.98,0,2158.98
4,8,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2157.77,0,2157.77
4,8,21,2,0,0,0,0,0,0,0,0,0,0,0,0,697.921,0,697.921
4,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,698.048,0,698.048
4,8,23,2,0,0,0,0,0,0,0,0,0,0,0,0,698.227,0,698.227
4,8,24,2,0,0,0,0,0,0,0,0,0,0,0,0,698.439,0,698.439
4,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,698.816,0,698.816
4,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,699.081,0,699.081
4,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,699.49,0,699.49
4,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,699.819,0,699.819
4,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,700.094,0,700.094
4,9,6,3,0.908128,0,0,0,0,0,0,0,0,0,0,0,1187,0,1187
4,9,7,3,17.09,0,0,0,0,0,0,0,0,0,0,0,4998.25,0,4998.25
4,9,8,3,21.6308,0,0,0,0,0,0,0,0,0,0,0,4998.16,0,4998.16
4,9,9,3,23.3329,0,0,0,0,0,0,0,0,0,0,0,8809.78,0,8809.78
4,9,10,3,29.6175,0,0,0,0,0,0,0,0,0,0,0,8809.39,0,8809.39
4,9,11,3,36.0318,0,0,0,0,0,0,0,0,0,0,0,8809.28,0,8809.28
4,9,12,3,37.0006,0,0,0,0,0,0,0,0,0,0,0,8809.26,0,8809.26
4,9,13,3,37.9073,0,0,0,0,0,0,0,0,0,0,0,8809.4,0,8809.4
4,9,14,3,34.191,0,0,0,0,0,0,0,0,0,0,0,8809.47,0,8809.47
4,9,15,3,43.3543,0,0,0,0,0,0,0,0,0,0,0,6863.32,0,6863.32
4,9,16,3,41.6044,0,0,0,0,0,0,0,0,0,0,0,4998.24,0,4998.24
4,9,17,3,45.0408,0,0,0,0,0,0,0,0,0,0,0,3052.14,0,3052.14
4,9,18,3,14.4133,0,0,0,0,0,0,0,0,0,0,0,2160.23,0,2160.23
4,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2160.81,0,2160.81
4,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2159.68,0,2159.68
4,9,21,3,0,0,0,0,0,0,0,0,0,0,0,0,700.68,0,700.68
4,9,22,3,0,0,0,0,0,0,0,0,0,0,0,0,701.081,0,701.081
4,9,23,3,0,0,0,0,0,0,0,0,0,0,0,0,701.64,0,701.64
4,9,24,3,0,0,0,0,0,0,0,0,0,0,0,0,702.257,0,702.257
4,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,702.879,0,702.879
4,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,703.452,0,703.452
4,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,704.036,0,704.036
4,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,704.629,0,704.629
4,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,705.253,0,705.253
4,10,6,4,0.369305,0,0,0,0,0,0,0,0,0,0,0,1192.46,0,1192.46
4,10,7,4,46.4718,0,0,0,0,33463.3,0,0,0,0,0,0,5004.11,0,38467.4
4,10,8,4,120.124,0,0,0,0,0,0,0,0,0,0,0,5004.36,0,5004.36
4,10,9,4,198.132,0,0,0,0,0,0,0,0,0,0,0,8816.35,0,8816.35
4,10,10,4,258.797,0,0,0,0,0,0,0,0,0,0,0,8814.96,0,8814.96
4,10,11,4,312.829,0,0,0,0,0,0,0,0,0,0,0,8814.13,0,8814.13
4,10,12,4,337.14,0,0,0,0,0,0,0,0,0,0,0,8812.91,0,8812.91
4,10,13,4,334.423,0,0,0,0,0,0,0,0,0,0,0,8812.1,0,8812.1
4,10,14,4,297.521,0,0,0,0,0,0,0,0,0,0,0,8811.32,0,8811.32
4,10,15,4,231.708,0,0,0,0,0,0,0,0,0,0,0,6864.59,0,6864.59
4,10,16,4,24.2363,0,0,0,0,0,0,0,0,0,0,0,4998.88,0,4998.88
4,10,17,4,12.9051,0,0,0,0,0,0,0,0,0,0,0,3052.38,0,3052.38
4,10,18,4,5.26809,0,0,0,0,0,0,0,0,0,0,0,2160.32,0,2160.32
4,10,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2160.79,0,2160.79
4,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2159.84,0,2159.84
4,10,21,4,0,0,0,0,0,0,0,0,0,0,0,0,700.42,0,700.42
4,10,22,4,0,0,0,0,0,0,0,0,0,0,0,0,700.573,0,700.573
4,10,23,4,0,0,0,0,0,0,0,0,0,0,0,0,700.987,0,700.987
4,10,24,4,0,0,0,0,0,0,0,0,0,0,0,0,701.5,0,701.5
4,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,702.058,0,702.058
4,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,702.539,0,702.539
4,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,703.077,0,703.077
4,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,703.556,0,703.556
4,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,704.083,0,704.083
4,11,6,5,1.04152,0,0,0,0,0,0,0,0,0,0,0,1191.11,0,1191.11
4,11,7,5,44.193,0,0,0,0,0,0,0,0,0,0,0,5002.63,0,5002.63
4,11,8,5,53.4746,0,0,0,0,0,0,0,0,0,0,0,5002.7,0,5002.7
4,11,9,5,173.528,0,0,0,0,0,0,0,0,0,0,0,8814.37,0,8814.37
4,11,10,5,36.8738,0,0,0,0,0,0,0,0,0,0,0,8813.14,0,8813.14
4,11,11,5,36.0256,0,0,0,0,0,0,0,0,0,0,0,8812.37,0,8812.37
4,11,12,5,38.8262,0,0,0,0,0,0,0,0,0,0,0,8811.36,0,8811.36
4,11,13,5,37.8998,0,0,0,0,0,0,0,0,0,0,0,8811.3,0,8811.3
4,11,14,5,36.0054,0,0,0,0,0,0,0,0,0,0,0,8811.19,0,8811.19
4,11,15,5,50.1696,0,0,0,0,0,0,0,0,0,0,0,6864.91,0,6864.91
4,11,16,5,24.2353,0,0,0,0,0,0,0,0,0,0,0,4999.49,0,4999.49
4,11,17,5,22.5003,0,0,0,0,0,0,0,0,0,0,0,3053.2,0,3053.2
4,11,18,5,13.6163,0,0,0,0,0,0,0,0,0,0,0,2161.35,0,2161.35
4,11,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2162.08,0,2162.08
4,11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2161.22,0,2161.22
4,11,21,5,0,0,0,0,0,0,0,0,0,0,0,0,702.295,0,702.295
4,11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,702.728,0,702.728
4,11,23,5,0,0,0,0,0,0,0,0,0,0,0,0,703.443,0,703.443
4,11,24,5,0,0,0,0,0,0,0,0,0,0,0,0,370.258,0,370.258
4,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,370.929,0,370.929
4,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,371.7,0,371.7
4,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,372.436,0,372.436
4,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,373.136,0,373.136
4,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,373.884,0,373.884
4,12,6,6,1.02704,0,0,0,0,0,0,0,0,0,0,0,374.575,0,374.575
4,12,7,6,46.7536,0,0,0,0,0,0,0,0,0,0,0,375.284,0,375.284
4,12,8,6,122.991,0,0,0,0,0,0,0,0,0,0,0,376.073,0,376.073
4,12,9,6,198.018,0,0,0,0,0,0,0,0,0,0,0,376.545,0,376.545
4,12,10,6,263.515,0,0,0,0,0,0,0,0,0,0,0,375.904,0,375.904
4,12,11,6,312.67,0,0,0,0,0,0,0,0,0,0,0,374.897,0,374.897
4,12,12,6,336.348,0,0,0,0,0,0,0,0,0,0,0,373.898,0,373.898
4,12,13,6,332.515,0,0,0,0,0,0,0,0,0,0,0,372.687,0,372.687
4,12,14,6,302.877,0,0,0,0,0,0,0,0,0,0,0,371.888,0,371.888
4,12,15,6,245.752,0,0,0,0,0,0,0,0,0,0,0,371.19,0,371.19
4,12,16,6,176.904,0,0,0,0,0,0,0,0,0,0,0,370.387,0,370.387
4,12,17,6,97.587,0,0,0,0,0,0,0,0,0,0,0,369.666,0,369.666
4,12,18,6,26.1935,0,0,0,0,0,0,0,0,0,0,0,368.706,0,368.706
4,12,19,6,0,0,0,0,0,0,0,0,0,0,0,0,368,0,368
4,12,20,6,0,0,0,0,0,0,0,0,0,0,0,0,367.679,0,367.679
4,12,21,6,0,0,0,0,0,0,0,0,0,0,0,0,367.927,0,367.927
4,12,22,6,0,0,0,0,0,0,0,0,0,0,0,0,368.894,0,368.894
4,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,369.546,0,369.546
4,12,24,6,0,0,0,0,0,0,0,0,0,0,0,0,370.309,0,370.309
4,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,371.02,0,371.02
4,13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,371.775,0,371.775
4,13,3,7,0,0,0,0,0,0,0,0,0,0,0,0,372.436,0,372.436
4,13,4,7,0,0,0,0,0,0,0,0,0,0,0,0,373.106,0,373.106
4,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,373.766,0,373.766
4,13,6,7,0.599901,0,0,0,0,0,0,0,0,0,0,0,374.408,0,374.408
4,13,7,7,48.8381,0,0,0,0,0,0,0,0,0,0,0,375.065,0,375.065
4,13,8,7,121.962,0,0,0,0,0,0,0,0,0,0,0,375.774,0,375.774
4,13,9,7,194.148,0,0,0,0,0,0,0,0,0,0,0,376.128,0,376.128
4,13,10,7,264.657,0,0,0,0,0,0,0,0,0,0,0,375.361,0,375.361
4,13,11,7,307.052,0,0,0,0,0,0,0,0,0,0,0,374.217,0,374.217
4,13,12,7,318.253,0,0,0,0,0,0,0,0,0,0,0,372.866,0,372.866
4,13,13,7,323.174,0,0,0,0,0,0,0,0,0,0,0,371.601,0,371.601
4,13,14,7,296.337,0,0,0,0,0,0,0,0,0,0,0,370.652,0,370.652
4,13,15,7,240.398,0,0,0,0,0,0,0,0,0,0,0,369.456,0,369.456
4,13,16,7,175.719,0,0,0,0,0,0,0,0,0,0,0,368.822,0,368.822
4,13,17,7,96.7496,0,0,0,0,0,0,0,0,0,0,0,367.757,0,367.757
4,13,18,7,27.9179,0,0,0,0,0,0,0,0,0,0,0,366.931,0,366.931
4,13,19,7,0,0,0,0,0,0,0,0,0,0,0,0,366.339,0,366.339
4,13,20,7,0,0,0,0,0,0,0,0,0,0,0,0,366.051,0,366.051
4,13,21,7,0,0,0,0,0,0,0,0,0,0,0,0,366.282,0,366.282
4,13,22,7,0,0,0,0,0,0,0,0,0,0,0,0,367.257,0,367.257
4,13,23,7,0,0,0,0,0,0,0,0,0,0,0,0,367.915,0,367.915
4,13,24,7,0,0,0,0,0,0,0,0,0,0,0,0,702.542,0,702.542
4,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,703.149,0,703.149
4,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,703.677,0,703.677
4,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,704.216,0,704.216
4,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,704.664,0,704.664
4,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,705.204,0,705.204
4,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1192.24,0,1192.24
4,14,7,1,45.5127,0,0,0,0,0,0,0,0,0,0,0,5003.74,0,5003.74
4,14,8,1,114.474,0,0,0,0,0,0,0,0,0,0,0,5003.85,0,5003.85
4,14,9,1,133.191,0,0,0,0,0,0,0,0,0,0,0,8815.49,0,8815.49
4,14,10,1,166.813,0,0,0,0,0,0,0,0,0,0,0,8813.78,0,8813.78
4,14,11,1,255.593,0,0,0,0,0,0,0,0,0,0,0,8812.52,0,8812.52
4,14,12,1,292.397,0,0,0,0,0,0,0,0,0,0,0,8811.49,0,8811.49
4,14,13,1,246.57,0,0,0,0,0,0,0,0,0,0,0,8810.67,0,8810.67
4,14,14,1,217.097,0,0,0,0,0,0,0,0,0,0,0,8809.94,0,8809.94
4,14,15,1,141.147,0,0,0,0,0,0,0,0,0,0,0,6863.34,0,6863.34
4,14,16,1,97.4759,0,0,0,0,0,0,0,0,0,0,0,4998.08,0,4998.08
4,14,17,1,53.9253,0,0,0,0,0,0,0,0,0,0,0,3051.88,0,3051.88
4,14,18,1,16.0138,0,0,0,0,0,0,0,0,0,0,0,2159.88,0,2159.88
4,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2160.1,0,2160.1
4,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2159.21,0,2159.21
4,14,21,1,0,0,0,0,0,0,0,0,0,0,0,0,699.124,0,699.124
4,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,699.332,0,699.332
4,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,699.596,0,699.596
4,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0,700.047,0,700.047
4,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,700.472,0,700.472
4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,700.956,0,700.956
4,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,701.309,0,701.309
4,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,701.61,0,701.61
4,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,701.922,0,701.922
4,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1188.73,0,1188.73
4,15,7,2,24.5509,0,0,0,0,0,0,0,0,0,0,0,4999.9,0,4999.9
4,15,8,2,23.382,0,0,0,0,0,0,0,0,0,0,0,4999.72,0,4999.72
4,15,9,2,28.6886,0,0,0,0,0,0,0,0,0,0,0,8810.85,0,8810.85
4,15,10,2,46.0215,0,0,0,0,0,0,0,0,0,0,0,8810.08,0,8810.08
4,15,11,2,41.4939,0,0,0,0,0,0,0,0,0,0,0,8809.73,0,8809.73
4,15,12,2,44.3212,0,0,0,0,0,0,0,0,0,0,0,8809.38,0,8809.38
4,15,13,2,39.7137,0,0,0,0,0,0,0,0,0,0,0,8809.3,0,8809.3
4,15,14,2,36.8982,0,0,0,0,0,0,0,0,0,0,0,8809.27,0,8809.27
4,15,15,2,29.5983,0,0,0,0,0,0,0,0,0,0,0,6863.01,0,6863.01
4,15,16,2,28.6958,0,0,0,0,0,0,0,0,0,0,0,4997.86,0,4997.86
4,15,17,2,20.7413,0,0,0,0,0,0,0,0,0,0,0,3051.66,0,3051.66
4,15,18,2,12.8416,0,0,0,0,0,0,0,0,0,0,0,2159.9,0,2159.9
4,15,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2160.43,0,2160.43
4,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2159.58,0,2159.58
4,15,21,2,0,0,0,0,0,0,0,0,0,0,0,0,700.591,0,700.591
4,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,701.009,0,701.009
4,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0,701.658,0,701.658
4,15,24,2,0,0,0,0,0,0,0,0,0,0,0,0,702.266,0,702.266
4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,702.861,0,702.861
4,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,703.395,0,703.395
4,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,703.951,0,703.951
4,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,704.503,0,704.503
4,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,705.059,0,705.059
4,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1192.13,0,1192.13
4,16,7,3,24.5315,0,0,0,0,25352.3,0,0,0,0,0,0,5003.63,0,30356
4,16,8,3,32.2965,0,0,0,0,4628.45,0,0,0,0,0,0,5003.8,0,9632.25
4,16,9,3,36.808,0,0,0,0,0,0,0,0,0,0,0,8815.79,0,8815.79
4,16,10,3,31.4114,0,0,0,0,0,0,0,0,0,0,0,8815.07,0,8815.07
4,16,11,3,36.0126,0,0,0,0,0,0,0,0,0,0,0,8814.99,0,8814.99
4,16,12,3,40.6384,0,0,0,0,0,0,0,0,0,0,0,8814.71,0,8814.71
4,16,13,3,37.8833,0,0,0,0,0,0,0,0,0,0,0,8814.82,0,8814.82
4,16,14,3,35.9852,0,0,0,0,0,0,0,0,0,0,0,8814.62,0,8814.62
4,16,15,3,29.597,0,0,0,0,0,0,0,0,0,0,0,6868.22,0,6868.22
4,16,16,3,26.9025,0,0,0,0,0,0,0,0,0,0,0,5002.93,0,5002.93
4,16,17,3,20.7401,0,0,0,0,0,0,0,0,0,0,0,3056.52,0,3056.52
4,16,18,3,8.7042,0,0,0,0,0,0,0,0,0,0,0,2164.64,0,2164.64
4,16,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2165.43,0,2165.43
4,16,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2164.59,0,2164.59
4,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,705.63,0,705.63
4,16,22,3,0,0,0,0,0,0,0,0,0,0,0,0,706.044,0,706.044
4,16,23,3,0,0,0,0,0,0,0,0,0,0,0,0,706.674,0,706.674
4,16,24,3,0,0,0,0,0,0,0,0,0,0,0,0,707.266,0,707.266
4,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,707.867,0,707.867
4,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,708.491,0,708.491
4,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,709.11,0,709.11
4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,709.692,0,709.692
4,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,710.271,0,710.271
4,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1197.51,0,1197.51
4,17,7,4,47.3666,0,0,0,0,97987.2,0,0,0,0,0,0,5009.21,0,102996
4,17,8,4,38.5864,0,0,0,0,43173.2,0,0,0,0,0,0,5009.33,0,48182.5
4,17,9,4,61.1122,0,0,0,0,4867.18,0,0,0,0,0,0,8820.04,0,13687.2
4,17,10,4,49.6889,0,0,0,0,0,0,0,0,0,0,0,8818.83,0,8818.83
4,17,11,4,116.467,0,0,0,0,0,0,0,0,0,0,0,8818.41,0,8818.41
4,17,12,4,130.819,0,0,0,0,0,0,0,0,0,0,0,8817.8,0,8817.8
4,17,13,4,84.8744,0,0,0,0,0,0,0,0,0,0,0,8817.32,0,8817.32
4,17,14,4,35.9816,0,0,0,0,0,0,0,0,0,0,0,8816.42,0,8816.42
4,17,15,4,29.5957,0,0,0,0,0,0,0,0,0,0,0,6869.72,0,6869.72
4,17,16,4,26.8996,0,0,0,0,0,0,0,0,0,0,0,5004.36,0,5004.36
4,17,17,4,22.4802,0,0,0,0,0,0,0,0,0,0,0,3058.18,0,3058.18
4,17,18,4,12.8588,0,0,0,0,0,0,0,0,0,0,0,2166.32,0,2166.32
4,17,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2167.36,0,2167.36
4,17,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2166.5,0,2166.5
4,17,21,4,0,0,0,0,0,0,0,0,0,0,0,0,707.632,0,707.632
4,17,22,4,0,0,0,0,0,0,0,0,0,0,0,0,708.075,0,708.075
4,17,23,4,0,0,0,0,0,0,0,0,0,0,0,0,708.74,0,708.74
4,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,709.406,0,709.406
4,18,1,5,0,0,0,0,0,0,0,0,0,0,0,0,709.985,0,709.985
4,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,710.551,0,710.551
4,18,3,5,0,0,0,0,0,0,0,0,0,0,0,0,711.079,0,711.079
4,18,4,5,0,0,0,0,0,0,0,0,0,0,0,0,711.614,0,711.614
4,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,712.098,0,712.098
4,18,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1199.13,0,1199.13
4,18,7,5,50.894,0,0,0,0,93733.6,0,0,0,0,0,0,5010.52,0,98744.2
4,18,8,5,43.0836,0,0,0,0,34543.7,0,0,0,0,0,0,5010.59,0,39554.3
4,18,9,5,61.0421,0,0,0,0,9112.74,0,0,0,0,0,0,8821.02,0,17933.8
4,18,10,5,64.9722,0,0,0,0,0,0,0,0,0,0,0,8819.69,0,8819.69
4,18,11,5,37.8244,0,0,0,0,0,0,0,0,0,0,0,8819.22,0,8819.22
4,18,12,5,38.8035,0,0,0,0,0,0,0,0,0,0,0,8818.59,0,8818.59
4,18,13,5,41.5291,0,0,0,0,0,0,0,0,0,0,0,8818.55,0,8818.55
4,18,14,5,36.885,0,0,0,0,0,0,0,0,0,0,0,8818.59,0,8818.59
4,18,15,5,134.879,0,0,0,0,0,0,0,0,0,0,0,6872.2,0,6872.2
4,18,16,5,115.106,0,0,0,0,0,0,0,0,0,0,0,5006.89,0,5006.89
4,18,17,5,47.818,0,0,0,0,0,0,0,0,0,0,0,3060.43,0,3060.43
4,18,18,5,12.8672,0,0,0,0,0,0,0,0,0,0,0,2167.66,0,2167.66
4,18,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2167.97,0,2167.97
4,18,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2166.83,0,2166.83
4,18,21,5,0,0,0,0,0,0,0,0,0,0,0,0,707.984,0,707.984
4,18,22,5,0,0,0,0,0,0,0,0,0,0,0,0,708.5,0,708.5
4,18,23,5,0,0,0,0,0,0,0,0,0,0,0,0,709.241,0,709.241
4,18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,376.012,0,376.012
