C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:26:09,,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:26:09,,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,,
1,12,16,7,114.414,0,0,0,0,0,0,0,0,0,0,0,412.783,0,412.783
1,12,17,7,17.1745,0,0,0,0,0,0,0,0,0,0,0,412.288,0,412.288
1,12,18,7,0,0,0,0,0,0,0,0,0,0,0,0,412.199,0,412.199
1,12,19,7,0,0,0,0,0,0,0,0,0,0,0,0,412.29,0,412.29
1,12,20,7,0,0,0,0,0,0,0,0,0,0,0,0,413.346,0,413.346
1,12,21,7,0,0,0,0,0,0,0,0,0,0,0,0,414.246,0,414.246
1,12,22,7,0,0,0,0,0,0,0,0,0,0,0,0,415.16,0,415.16
1,12,23,7,0,0,0,0,0,0,0,0,0,0,0,0,415.981,0,415.981
1,12,24,7,0,0,0,0,0,0,0,0,0,0,0,0,416.734,0,416.734
1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,751.314,0,751.314
1,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,751.906,0,751.906
1,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,752.342,0,752.342
1,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,752.764,0,752.764
1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,753.229,0,753.229
1,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,753.676,0,753.676
1,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1240.73,0,1240.73
1,13,8,1,15.4496,0,0,0,0,1.19E+06,0,0,0,0,0,0,5052.36,0,1.19E+06
1,13,9,1,105.177,0,0,0,0,596280,0,0,0,0,0,0,5052.53,0,601333
1,13,10,1,106.478,0,0,0,0,454901,0,0,0,0,0,0,8847.62,0,463749
1,13,11,1,136.769,0,0,0,0,397630,0,0,0,0,0,0,8842.73,0,406473
1,13,12,1,115.476,0,0,0,0,361703,0,0,0,0,0,0,8840.55,0,370543
1,13,13,1,135.174,0,0,0,0,312261,0,0,0,0,0,0,8839.43,0,321101
1,13,14,1,130.696,0,0,0,0,274948,0,0,0,0,0,0,8838.53,0,283786
